350,16.42725000000001,11.68274999999999,12.71874999999999,12.95774999999998,15.15074999999998,13.67650000000002,13.63587499999996,13.79524999999997,15.38974999999996,18.69112500000002,25.16250000000009,20.77424999999999,40.45512499999998,42.55337500000006,40.75049999999997,11.88187500000001,12.12087499999999,23.77424999999995,20.05012499999999,17.97849999999999,25.00687499999988,20.35824999999997,20.16287500000005,23.6624999999999,25.42637499999991,23.41012499999994,18.59399999999996,20.16287500000005
351,17.021,11.064,12.34,11.489,13.617,14.894,11.064,11.489,12.766,20.213,31.915,20.213,39.362,46.809,38.298,12.34,11.489,20.388,19.417,17.476,16.505,18.447,23.301,16.505,19.417,19.417,15.534,23.301
352,16.37287500000001,10.29650000000001,11.03125000000002,13.27337499999997,16.37699999999996,13.52587500000002,11.83337499999999,13.27337499999997,13.49599999999999,21.07424999999999,33.98499999999997,26.04549999999992,36.77762500000004,40.99087500000008,35.66862500000004,13.08062499999999,12.50524999999999,24.58487499999994,23.63637499999994,17.06725,18.45562499999997,15.09512500000005,23.92474999999999,17.28749999999999,18.37950000000001,19.547625,23.34837499999989,18.08350000000007
353,16.09146666666666,10.79839999999995,10.76306666666664,13.99226666666669,17.25780000000005,12.90233333333332,12.15366666666668,13.65626666666671,13.57960000000002,21.28806666666668,31.59073333333354,29.84819999999998,35.83313333333329,38.1061333333333,36.21206666666654,13.50366666666667,12.86700000000002,25.57126666666676,24.36773333333344,17.25533333333331,19.82919999999999,15.29066666666654,24.55073333333332,18.45859999999996,17.94099999999999,19.57026666666667,26.51513333333342,15.36686666666664
354,16.36013333333333,13.20439999999995,12.0557333333333,13.11293333333335,15.31980000000004,13.39566666666666,11.80033333333334,11.93693333333337,12.69360000000002,20.53073333333335,22.50006666666687,30.60619999999998,37.34846666666663,39.62146666666663,41.51473333333321,13.45033333333333,12.24700000000001,21.74193333333342,19.86706666666677,18.33866666666664,20.33719999999999,20.80733333333321,25.18006666666665,20.21259999999996,18.40099999999999,19.43093333333334,22.71046666666675,16.40153333333331
355,14.29281250000001,12.02300000000001,12.9455,13.0671875,15.7059375,14.72525,13.0075625,12.2706875,12.8834375,19.83625,29.40581249999997,27.33456250000001,35.76131250000001,37.36043750000001,31.70118750000004,13.9878125,13.4365625,24.68562499999999,19.8585625,23.97974999999998,21.419625,16.73075000000002,24.1118125,18.01087500000001,18.2979375,21.56293749999999,22.26925,19.15268749999999
356,13.71418750000002,11.0105625,13.13931249999999,13.0409375,16.80912500000002,15.5985625,14.52168750000001,12.8580625,13.81156250000002,20.08643750000002,33.84524999999996,24.23637499999999,36.02412500000004,38.42381250000007,24.88918750000003,14.79025000000001,14.3621875,27.99262500000002,20.164125,26.93824999999997,22.43031250000001,14.41893750000003,24.29268750000002,16.46500000000001,19.14781250000002,23.2509375,23.05543750000002,19.73468749999996
357,17.21481249999998,11.3224375,11.81368750000001,12.8440625,18.98287499999999,15.1904375,16.34731249999999,13.5049375,16.18343749999998,22.52456249999998,28.38275000000004,22.58762500000001,41.40787499999996,48.22318749999992,28.99981249999997,16.05774999999999,14.2028125,30.39137499999998,20.037875,22.45575000000003,23.12468749999999,18.71206249999997,27.82831249999997,17.47499999999999,22.36718749999998,23.3140625,25.83356249999998,14.81031250000004
358,16.75562499999999,10.8774375,11.89025,14.07825000000001,17.93137499999999,15.970125,15.57987499999999,15.20006250000001,15.37731249999999,24.2994375,31.30931250000003,22.5235,46.07543750000002,51.21506249999999,35.51581250000002,15.525375,12.21556249999999,25.95156249999997,19.204625,23.30943750000001,25.05675000000001,22.68450000000001,30.66787500000001,21.93206250000002,24.5593125,23.5653125,23.45181249999998,18.43731250000003
359,14.92593750000002,10.21087500000001,12.5251875,15.62124999999997,15.7364375,16.98106249999997,13.76981249999997,16.83699999999994,13.45093750000001,25.45887499999996,36.55987499999987,22.98412499999998,48.5795624999997,50.70468749999987,41.72343749999987,14.37668750000001,9.863250000000029,19.05149999999994,18.32250000000003,25.84656249999994,26.91249999999992,25.64499999999989,32.50818749999991,26.71093749999988,25.64499999999989,23.3805624999999,19.85793750000012,24.78156249999995
