377,21.869211,20.871927,20.646332,18.944332,22.600321,35.655289,32.132065,29.845974
378,20.868383,21.027191,21.001307,18.988503,23.384499,34.639805,32.202999,28.336605
379,19.809616,20.497808,21.795694,18.723497,23.649502,35.699196,32.202999,30.985395
380,20.47575,19.434118,20.711443,17.596783,23.108789,35.635727,30.801575,30.015968
381,21.449991,18.099983,18.649969,16.249992,22.04998,35.099995,29.300005,28.150009
382,20.699995,16.599989,15.899979,15.499994,20.299986,34.599995,29.800003,28.900005
383,19.62937,16.609755,15.589755,14.49087,19.534,33.100616,29.001743,27.962116
384,18.344999,17.625999,16.906,13.309,19.424,30.934999,27.337999,25.899
385,18.236334,17.592667,16.948668,14.941667,19.202,30.917667,26.284666,24.996334
386,18.586685,17.352251,16.209064,15.103315,18.848188,30.69775,25.793625,25.141247
387,19.396057,16.904753,14.687196,13.793945,18.362566,30.275253,25.864874,26.333744
388,17.84741,15.778208,15.018597,13.988197,17.211807,28.968208,25.178404,25.070009
389,17.029745,15.166998,15.087504,13.650761,16.670496,28.1845,24.896746,23.885756
390,17.701618,15.441997,14.453757,12.265141,17.154245,28.333248,25.348619,23.230133
391,16.955481,14.939142,14.547263,12.068532,16.528345,28.033937,24.973408,22.340078
392,16.005941,14.65087,14.454632,12.018065,16.309801,28.093241,24.270321,21.598751
393,15.409058,15.31713,13.503367,11.614934,17.689198,29.250759,23.284679,21.341248
394,16.186388,15.11887,12.719681,12.3642,17.433617,29.18412,23.500008,21.177811
395,17.274324,14.442257,12.099001,13.279921,16.406656,28.424719,23.857182,20.989395
396,15.857658,12.794923,12.299002,11.249254,14.743323,26.152052,20.859182,20.213396
397,14.513792,11.534794,12.314199,10.515401,14.962809,25.281401,19.76,19.814999
398,13.436505,10.595873,12.191624,10.448239,16.046986,25.207054,19.822121,19.572369
399,14.321502,10.224625,11.937875,8.600745999999999,13.616996,23.887686,18.943373,18.466124
400,13.849667,10.293,11.126,7.963666,12.042666,22.511999,18.084999,17.575001
401,12.021,10.801,9.756,8.537000000000001,11.324,21.08,17.247,16.899
402,11.217878,9.131005999999999,9.218502000000001,7.994502,10.860877,20.558126,16.628878,15.827129
403,10.7384,8.406328999999999,9.083463999999999,7.648734,10.549667,20.080469,16.201468,14.95547
404,10.7444,9.099663,9.552130999999999,7.598067,10.466333,19.669136,16.060135,14.384137
405,9.964821000000001,8.297696999999999,8.411013000000001,7.382627,10.140191,19.415939,15.593192,14.540185
406,9.566392,7.695997,7.589596,7.241799,9.914399,19.240801,15.206202,14.538207
407,10.261058,7.94933,7.931596,7.317799,9.985732,19.2068,15.090201,13.978873
408,10.241,8.1555,7.8145,7.1405,10.177,19.4095,15.64,14.495
409,10.027463,8.347269000000001,7.719939,6.893597,10.372134,19.618999,16.212999,14.995792
410,9.754797,8.528603,8.174605,6.621597,10.462801,19.618999,16.212999,14.359793
411,9.995471999999999,8.564333,8.550405,6.756071,10.757872,19.744535,16.163065,14.223601
412,10.375751,8.513748,8.759622,6.969373,10.916616,19.927128,16.116375,14.344753
413,10.434501,8.367499,8.437747999999999,6.801249,10.179745,20.122751,16.168251,14.638502
414,10.4204,8.515002000000001,8.515002000000001,7.345606,9.964601,20.187799,16.2682,14.792001
415,10.372534,8.745195000000001,8.805666,8.204329,10.050732,20.092861,16.313528,14.73706
416,10.457868,7.957195,8.622332999999999,7.617663,9.718064,19.341528,15.578862,13.647727
417,10.262874,7.678,8.334123999999999,7.159123,9.294373999999999,18.686247,15.579752,13.525502
418,9.881,7.738,7.976,6.786,8.81,18.094999,16.070999,14.048
419,9.659667000000001,7.372,7.38,7.054667,9.087999999999999,17.976999,15.013667,13.052
420,9.259001,7.037751,6.994188,6.708377,9.067313,17.527063,14.328751,12.552125
421,8.679004000000001,6.735252,6.818563,5.74713,8.747939000000001,16.745192,14.016252,12.548375
422,8.593999999999999,6.232803,6.631201,5.6564,8.272003,16.803799,13.569803,12.377602
423,8.521601,5.794002,6.479867,5.543468,7.9792,16.834202,13.270867,12.045337
424,8.385600999999999,5.484002,6.384534,5.252135,7.9872,16.682201,13.215533,11.49867
425,8.311999999999999,4.948403,6.3714,5.295599,7.412004,16.418001,12.839203,11.3858
426,8.037504,4.816496,6.3635,5.418499,7.139748,16.155752,12.564501,11.3135
427,7.451257,5.327744,6.34975,5.604748,7.419122,15.915128,12.49575,11.229751
428,7.685995,5.376667,6.141137,5.699599,7.565132,16.193928,12.669197,11.104735
429,8.075797,5.3424,6.001198,5.692402,7.585803,16.377205,12.717404,10.992801
430,8.348463000000001,5.383733,6.135199,5.500402,7.391802,16.034538,12.332071,10.935468
431,8.1845,5.47,6.175,5.4335,7.517,16.162001,12.4575,10.974
432,7.923731,5.516531,6.108929,5.420867,7.705001,16.282661,12.643332,11.055602
433,7.712398,5.359198,5.713595,5.500201,7.825001,15.905995,12.559999,11.213602
434,7.80767,5.762341,5.946406,5.475933,7.654263,16.111738,12.710003,11.2652
435,8.014377,6.18087,6.304873,5.405499,7.435251,16.482126,12.849872,11.247249
436,8.141251,5.700246,6.089248,5.328,7.521501,16.512751,12.549248,11.133499
437,8.034397999999999,5.411599,6.0642,5.394201,7.598001,16.207796,12.519001,11.0032
438,7.829335,5.287668,6.143666,5.538133,7.657733,15.733067,12.654667,10.859599
439,8.142669,5.494335,6.020333,5.519466,7.625066,15.743733,12.661333,10.695599
440,7.985197,5.346198,5.850999,5.478,7.518399,15.6928,12.403197,10.622
441,7.526598,5.002667,5.674734,5.401198,7.367199,15.604066,12.0092,10.563197
442,7.182598,5.029334,5.712067,5.143198,7.259199,15.544733,11.9812,10.095197
443,7.135751,5.044875,5.73375,4.965,7.083249,15.365374,11.849625,9.962376000000001
444,7.287,5.053,5.745,4.84,6.862,15.106,11.649,10.053
445,7.330333,4.800333,5.647666,4.761333,6.798666,15.032,11.607667,9.875
446,7.233667,4.725,5.533667,4.594666,6.666667,14.868333,11.43,9.638999999999999
447,6.997,4.827,5.403,4.34,6.466,14.615,11.116,9.345000000000001
448,7.019667,4.624333,5.309667,4.626667,6.459333,14.603,11.161333,9.419665999999999
449,6.966,4.512667,5.162333,4.716333,6.361333,14.497,11.167,9.325666
450,6.836,4.492,4.961,4.609,6.172,14.297,11.133,9.063000000000001
451,6.816,4.488667,4.974333,4.730333,6.316,14.322333,11.062333,9.307667
452,6.747563,4.487312,4.8735,4.766313,6.308313,14.378125,11.017,9.334688
453,6.630688,4.487937,4.658501,4.716938,6.148938,14.464375,10.997,9.144064
454,6.725199,4.5288,4.834399,4.573401,6.1276,14.392601,11.052,9.318199
455,6.809066,4.511734,4.991066,4.4666,6.167466,14.354466,11.049467,9.378201000000001
456,6.841733,4.401067,5.053733,4.4306,6.276133,14.393133,10.948134,9.206201
457,6.8348,4.465,4.822402,4.4348,6.2534,14.467799,10.845601,9.250199
458,6.768534,4.501667,4.738932,4.456533,6.261933,14.452334,10.879998,9.352066000000001
459,6.619868,4.468334,4.926266,4.497867,6.339266,14.295668,11.119999,9.504732000000001
460,6.56,4.559199,5.081199,4.5302,6.170601,14.405999,11.192599,9.288402
461,6.603332,4.592667,5.055202,4.568733,6.174598,14.422801,11.219934,9.203066
462,6.786665,4.519334,4.763202,4.618066,6.478598,14.254801,11.207267,9.375731999999999
463,6.8584,4.5858,5.054998,4.7016,6.5732,14.490599,11.1148,9.414599000000001
464,6.961999,4.6102,5.310599,4.798266,6.589867,14.641133,11.0444,9.516199
465,7.131999,4.548201,5.414599,4.908933,6.524534,14.596467,11.0204,9.734199
466,6.969001,4.5246,5.305601,4.723201,6.5024,14.6016,10.9628,9.7692
467,6.774251,4.431252,5.143251,4.62575,6.405002,14.467253,10.836251,9.637753
468,6.587377,4.226877,4.936378,4.710124,6.187502,14.115379,10.611877,9.287129
469,6.502001,4.070269,4.818201,4.52327,6.034668,14.124999,10.555266,8.997804
470,6.431001,4.006798,4.710402,4.312801,5.905001,14.115803,10.520201,8.811999
471,6.334334,4.132799,4.575068,4.205468,5.791668,13.851803,10.437534,8.832000000000001
472,6.163536,4.054535,4.608266,4.233599,5.703401,13.743534,10.283402,8.608269999999999
473,6.0354,3.979799,4.619602,4.2714,5.6544,13.642202,10.176999,8.431198999999999
474,6.050066,4.032466,4.481602,4.252734,5.6824,13.466202,10.223666,8.505198999999999
475,6.098332,4.0142,4.416667,4.274066,5.635734,13.4342,10.176468,8.465068
476,6.1222,3.982,4.3958,4.253202,5.5988,13.453599,10.1254,8.413
477,6.069534,3.958667,4.435133,4.110535,5.628133,13.508933,10.120067,8.399667000000001
478,5.983268,3.993999,4.445667,4.176399,5.661733,13.470934,10.1494,8.350066999999999
479,5.951398,4.007001,4.4392,4.233201,5.644402,13.4394,10.121402,8.328599000000001
480,6.066065,3.933668,4.409867,4.147201,5.505735,13.4774,9.939403,8.393932
481,6.039934,3.945666,4.410933,4.192399,5.549466,13.486067,9.959533,8.373400999999999
482,6.036199,3.9694,4.4184,4.260799,5.616,13.452601,9.983801,8.358399
483,6.166865,3.970733,4.423067,4.306799,5.629333,13.337934,9.899801,8.4064
484,6.086335,3.952867,4.455999,4.277067,5.637866,13.376332,9.9198,8.442133
485,6.000999,3.965799,4.4736,4.254399,5.6508,13.455799,9.966799999999999,8.474600000000001
486,6.027667,4.061799,4.438934,4.292399,5.6768,13.541799,10.016132,8.506599
487,6.032467,4.053267,4.484266,4.260001,5.624934,13.528601,9.986534000000001,8.444201
488,6.0334,4.024,4.519001,4.266598,5.582,13.520999,9.957399000000001,8.407399
489,6.038066,4.007334,4.482334,4.405265,5.605333,13.584332,9.9754,8.485398999999999
490,6.039,3.989143,4.488142,4.398715,5.486573,13.538143,9.941286,8.498143000000001
491,6.0158,3.986,4.484933,4.377266,5.4252,13.4868,9.920199999999999,8.490933
492,5.9578,4.006,4.452267,4.387933,5.5032,13.468801,9.9382,8.478267000000001
493,5.949,4.119599,4.4442,4.306201,5.441401,13.4616,9.888999999999999,8.434400999999999
494,5.947267,4.150534,4.412734,4.2782,5.461133,13.495066,9.854466,8.428933000000001
495,5.947933,4.041867,4.342067,4.3462,5.626466,13.587732,9.853133,8.486266000000001
496,5.9762,4.0778,4.431599,4.3482,5.6424,13.6738,9.8218,8.529799000000001
497,6.001667,4.101533,4.494667,4.346066,5.604134,13.720734,9.784200999999999,8.5806
498,6.018333,4.082867,4.491333,4.348733,5.509467,13.710067,9.7422,8.644600000000001
499,6.062,4.196199,4.4676,4.3748,5.5324,13.827799,9.8094,8.7134
500,6.094,4.289267,4.446933,4.406933,5.5612,13.990732,9.819667000000001,8.765933
501,6.104,4.329933,4.434267,4.444266,5.5792,14.200066,9.726334,8.793265999999999
502,6.164999,4.386199,4.442,4.4726,5.5768,14.345799,9.8178,9.020998000000001
503,6.211667,4.462066,4.474666,4.515399,5.591066,14.528198,9.8826,9.212066
504,6.228333,4.564733,4.541333,4.581399,5.633733,14.776198,9.8766,9.314733
505,6.338,4.686857,4.668214,4.665785,5.656,15.068428,9.957642999999999,9.580856000000001
506,6.399,4.827333,4.726333,4.761333,5.692333,15.360666,10.035334,9.822333
507,6.401,4.984,4.709,4.866,5.745,15.648,10.1,10.021
508,6.527667,5.249333,4.819667,4.984667,5.841,16.119333,10.274,10.438334
509,6.713333,5.472,4.94,5.095667,5.922,16.563667,10.421,10.835667
510,6.958,5.652,5.07,5.199,5.988,16.981001,10.541,11.213
511,7.032667,5.946667,5.179333,5.379,6.162667,17.526333,10.770333,11.602333
512,7.145667,6.218333,5.311333,5.556,6.283,18.131332,11.002,12.106
513,7.297,6.467,5.466,5.73,6.349,18.796,11.236,12.724
514,7.571995,6.736995,5.605998,5.937853,6.588996,19.448845,11.488853,13.30899
515,7.796795,7.101789,5.791995,6.194993,6.738198,20.167982,11.743594,13.895785
516,7.999793,7.523191,6.007195,6.478861,6.84706,20.931448,12.008192,14.505447
517,8.307793,7.885191,6.209195,6.707528,7.137726,21.696115,12.350192,15.310114
518,8.630191999999999,8.298788999999999,6.476392,6.984592,7.443992,22.587976,12.748189,16.095581
519,8.957926,8.753055,6.781394,7.301991,7.749262,23.564377,13.190187,16.874313
520,9.247259,9.263721,7.035394,7.69199,7.951929,24.538376,13.692187,17.707645
521,9.612852999999999,9.778281,7.329426,8.052424999999999,8.235711,25.575562,14.196424,18.616991
522,10.016404,10.297606,7.663605,8.397538000000001,8.564537,26.629412,14.706473,19.574745
523,10.368404,10.825606,8.051603999999999,8.760204,8.857203,27.581411,15.233807,20.523411
524,10.721337,11.267738,8.369603,9.100004,9.175537,28.532946,15.78634,21.409077
525,11.085432,11.702719,8.663717,9.462005,9.512003,29.494009,16.358576,22.283436
526,11.492568,12.256281,8.982283000000001,9.951995999999999,9.876996999999999,30.493992,16.966423,23.220564
527,11.829463,12.709394,9.272663,10.317196,10.184663,31.483854,17.500793,24.111456
528,12.155995,13.157594,9.584595999999999,10.645996,10.509795,32.419788,18.001995,24.94939
529,12.49933,13.652927,9.963262,10.962663,10.909128,33.23579,18.46866,25.690723
530,12.825063,14.053862,10.241664,11.219064,11.150598,34.074188,18.908129,26.367525
531,13.146642,14.445069,10.499356,11.507356,11.373856,34.92514,19.374712,27.062712
532,13.468793,14.868652,10.76722,11.905223,11.64672,35.792305,19.920441,27.838446
533,13.724206,15.243409,11.031607,12.183806,11.893006,36.461617,20.324209,28.467415
534,13.965539,15.573007,11.274538,12.424605,12.123538,37.046013,20.691675,29.016077
535,14.196873,15.843006,11.485872,12.628605,12.334872,37.536011,21.028341,29.468744
536,14.420573,16.102716,11.686358,12.82643,12.503216,38.013145,21.352573,29.928003
537,14.599334,16.339001,11.853333,13.018,12.686334,38.442333,21.638334,30.292334
538,14.734,16.552999,11.988,13.204,12.889,38.825001,21.886999,30.561001
539,14.842,16.711,12.090667,13.31,12.975,39.157001,22.087667,30.844999
540,14.978142,16.854284,12.195213,13.413356,13.059785,39.434425,22.270498,31.113783
541,15.130733,16.987196,12.301464,13.513664,13.147197,39.657394,22.435196,31.363129
542,15.178065,17.159195,12.406131,13.610331,13.269197,39.881393,22.597197,31.574461
543,15.228599,17.281597,12.495198,13.698598,13.343199,40.049797,22.725998,31.740597
544,15.286712,17.372068,12.567714,13.779213,13.392926,40.180428,22.828356,31.873497
545,15.393858,17.472786,12.584857,13.841357,13.512215,40.304714,22.89193,31.9785
546,15.478268,17.556667,12.682402,13.928135,13.569934,40.480602,23.003401,32.153271
547,15.538428,17.634001,12.794001,14.006572,13.615858,40.656288,23.118572,32.332287
548,15.540571,17.713999,12.823999,14.009429,13.720142,40.742714,23.166428,32.408714
549,15.590066,17.785999,12.846533,14.101198,13.782066,40.852798,23.275198,32.523197
550,15.664598,17.8482,12.879799,14.1826,13.8238,40.948799,23.3626,32.617798
551,15.769932,17.892199,12.942466,14.187933,13.843133,40.998135,23.364599,32.643799
552,15.794429,17.978144,12.952143,14.246143,13.878428,41.060574,23.385,32.719288
553,15.801801,18.045868,12.960934,14.290067,13.907067,41.093864,23.3936,32.754131
554,15.8138,18.070534,12.988267,14.292733,13.919734,41.078533,23.3776,32.709465
555,15.807928,18.022213,13.016714,14.329643,13.913928,41.013355,23.340643,32.68507
556,15.785,17.997,12.993667,14.315,13.882,40.892334,23.262667,32.590668
557,15.747,18.003,12.919,14.245,13.826,40.721001,23.146,32.424
558,15.664333,17.905666,12.901,14.217667,13.784667,40.558998,23.040001,32.308666
559,15.565858,17.811287,12.82343,14.170429,13.698287,40.359074,22.887716,32.129932
560,15.448936,17.721003,12.686537,14.097003,13.569403,40.122738,22.69327,31.887739
561,15.30827,17.641003,12.55187,13.967003,13.463403,39.900074,22.535936,31.645073
562,15.170572,17.505716,12.416144,13.802716,13.351572,39.560287,22.282288,31.329002
563,15.032665,17.333199,12.276999,13.635532,13.226065,39.146664,21.985731,30.964462
564,14.885998,17.159199,12.126998,13.548199,13.061398,38.749996,21.774397,30.601795
565,14.6845,16.9645,11.94,13.382,12.866,38.333,21.4405,30.1985
566,14.464203,16.744204,11.739002,13.180602,12.666203,37.895607,21.063805,29.789804
567,14.254869,16.484869,11.542336,12.975936,12.486869,37.430939,20.709805,29.409138
568,14.035855,16.202711,11.329284,12.773855,12.26757,36.857994,20.331568,28.899281
569,13.79366,15.936128,11.103794,12.55086,12.040928,36.268654,19.944191,28.364655
570,13.520327,15.701461,10.865794,12.295527,11.818261,35.69532,19.552191,27.84132
571,13.242927,15.388712,10.636284,12.039855,11.596069,35.073566,19.152353,27.297852
572,12.995334,15.091333,10.402333,11.807,11.355667,34.449333,18.740334,26.733334
573,12.778,14.818,10.163,11.597,11.097,33.827999,18.316999,26.15
574,12.507291,14.497292,9.913717999999999,11.369147,10.877718,33.205154,17.89415,25.606438
575,12.240859,14.189859,9.68243,11.130573,10.639574,32.566006,17.491861,25.041862
576,11.985598,13.89793,9.465529999999999,10.893865,10.401264,31.94026,17.112196,24.487795
577,11.763597,13.632597,9.258198,10.693197,10.212598,31.411594,16.768196,24.031794
578,11.554,13.3825,9.067,10.492,10.0015,30.886499,16.418501,23.544001
579,11.356002,13.138803,8.885602,10.291802,9.790801999999999,30.372005,16.095404,23.076405
580,11.172668,12.894803,8.710936,10.094469,9.603469,29.878674,15.84007,22.687738
581,11.014855,12.685998,8.539427,9.944141,9.47457,29.460567,15.564426,22.299711
582,10.855711,12.479424,8.383569,9.790997000000001,9.341426,29.050135,15.288281,21.90785
583,10.685,12.263,8.25,9.616,9.18,28.622999,15.019,21.51
584,10.554334,12.087,8.125334000000001,9.521334,9.070665999999999,28.241667,14.845667,21.204666
585,10.422215,11.924716,7.99443,9.395429999999999,8.94993,27.86636,14.634716,20.882717
586,10.290203,11.772738,7.862535,9.24227,8.818936000000001,27.505074,14.393805,20.550207
587,10.172203,11.590071,7.777869,9.124936,8.698270000000001,27.21574,14.221805,20.272207
588,10.051287,11.424858,7.657001,9.017144,8.594287,26.889574,14.011145,19.991287
589,9.934142,11.275713,7.532571,8.919142000000001,8.501428000000001,26.555712,13.795427,19.713713
590,9.839858,11.144287,7.490429,8.834858000000001,8.408571999999999,26.289288,13.662573,19.457289
591,9.746333999999999,11.026268,7.416401,8.762534,8.338800000000001,26.066936,13.561868,19.253469
592,9.660214,10.921144,7.350429,8.682072,8.2775,25.861786,13.452858,19.066429
593,9.590927000000001,10.838284,7.321856,8.575640999999999,8.222498999999999,25.671068,13.305711,18.887854
594,9.513927000000001,10.745785,7.256,8.532214,8.150143,25.440498,13.186856,18.711855
595,9.456333000000001,10.676666,7.207,8.477667,8.108665999999999,25.266001,13.082666,18.581333
596,9.419,10.632,7.179,8.404999999999999,8.1,25.152,12.99,18.496
597,9.384001,10.54343,7.129715,8.342143999999999,8.048572999999999,24.986288,12.932144,18.361717
598,9.361857000000001,10.467286,7.079572,8.315286,7.996715,24.84243,12.869143,18.219288
599,9.340733,10.408466,7.033666,8.309799999999999,7.946066,24.711266,12.795999,18.083265
600,9.289399,10.385799,7.006999,8.293799,7.9014,24.572598,12.695999,17.994598
601,9.249499999999999,10.32,6.9685,8.2425,7.8635,24.439501,12.619,17.870001
602,9.196501,10.240644,6.918715,8.186143,7.815001,24.29743,12.542214,17.722073
603,9.101497999999999,10.172784,6.854427,8.153285,7.734998,24.128853,12.442926,17.555639
604,9.070143,10.094643,6.768928,8.107571,7.709643,23.961571,12.357142,17.409142
605,9.012333,10.008,6.715667,8.032,7.653666,23.763666,12.252,17.246
606,8.920999999999999,9.914,6.697,7.928,7.561,23.535,12.126,17.063999
607,8.829573,9.788288,6.605573,7.87443,7.474573,23.324289,12.00886,16.85829
608,8.758715,9.640287000000001,6.514143,7.78443,7.405715,23.071573,11.856573,16.641003
609,8.681141999999999,9.484571000000001,6.425571,7.671285,7.341285,22.782854,11.689141,16.40514
610,8.521858,9.357430000000001,6.348429,7.562715,7.247715,22.462145,11.554858,16.12586
611,8.432401,9.223735,6.217802,7.473268,7.159667,22.186804,11.413868,15.888669
612,8.355858,9.071144,6.097929,7.381429,7.061929,21.911144,11.262143,15.642787
613,8.268712000000001,8.878282,6.034356,7.272855,6.938354,21.608278,11.089282,15.352065
614,8.161642000000001,8.756784,5.950213,7.170071,6.881,21.303497,10.956285,15.110855
615,8.053072,8.60643,5.856644,7.072572,6.806001,20.995289,10.809858,14.857288
616,7.948359,8.423503,5.758359,6.98093,6.706074,20.686577,10.647717,14.588648
617,7.871928,8.278499999999999,5.681928,6.900214,6.606785,20.402285,10.504856,14.345071
618,7.780866,8.144465,5.612799,6.798065,6.528466,20.144331,10.383132,14.120331
619,7.690571,8.019285,5.543428,6.692571,6.462714,19.903997,10.267856,13.906999
620,7.628429,7.910715,5.460572,6.610429,6.411286,19.689001,10.142144,13.707002
621,7.535999,7.808428,5.383999,6.546,6.323856,19.469427,10.034142,13.516141
622,7.466571,7.70857,5.333285,6.489713,6.261714,19.260426,9.943713000000001,13.347283
623,7.443,7.61,5.319,6.439,6.251,19.069,9.872999999999999,13.208
624,7.386572,7.522144,5.251144,6.382573,6.206001,18.92543,9.805144,13.066574
625,7.342143,7.462143,5.211143,6.337286,6.177714,18.775002,9.745001,12.944859
626,7.305285,7.416714,5.187857,6.301571,6.155,18.637285,9.693999,12.844428
627,7.266715,7.355286,5.157143,6.274429,6.110001,18.568714,9.659000000000001,12.776572
628,7.245286,7.320143,5.147,6.259285,6.074714,18.467571,9.605714000000001,12.702428
629,7.229,7.296143,5.139143,6.243999,6.045285,18.383713,9.552999,12.638714
630,7.214,7.279,5.127,6.224,6.021,18.337999,9.507999999999999,12.593
631,7.224667,7.246333,5.086333,6.216,6.033,18.313999,9.486000000000001,12.561666
632,7.216786,7.231429,5.071714,6.211286,6.025786,18.259144,9.468572,12.517786
633,7.189501,7.227859,5.078429,6.2085,6.001215,18.174288,9.451715,12.459145
634,7.1545,7.166428,5.042714,6.1935,5.993357,18.097143,9.398857,12.380571
635,7.1245,7.1375,5.0305,6.1615,5.981,18.001499,9.362,12.304
636,7.097072,7.104072,5.016572,6.119429,5.961143,17.885073,9.324286000000001,12.216929
637,7.070642,7.027641,4.975142,6.070856,5.928285,17.73864,9.26857,12.103354
638,7.015285,6.943499,4.950428,6.038357,5.8845,17.583857,9.194857000000001,11.978856
639,6.970286,6.854215,4.900429,6.001215,5.847357,17.414215,9.113787,11.821359
640,6.936001,6.758502,4.827358,5.955144,5.816572,17.225649,9.029572,11.63229
641,6.876,6.643499,4.790928,5.886571,5.772285,16.992071,8.965285,11.445142
642,6.828,6.53,4.745,5.7995,5.725,16.739,8.875999999999999,11.2325
643,6.775072,6.409644,4.692,5.709,5.669786,16.49193,8.784357,11.023715
644,6.698641,6.271783,4.631999,5.628998,5.59907,16.278353,8.712213,10.849424
645,6.599071,6.144856,4.565571,5.561213,5.563714,16.015926,8.605356,10.630141
646,6.524429,6.009859,4.507,5.504786,5.514072,15.748788,8.500000999999999,10.398359
647,6.476287,5.86886,4.457358,5.453074,5.447644,15.48422,8.400430999999999,10.164289
648,6.419143,5.757428,4.410928,5.353786,5.394071,15.236356,8.304714000000001,9.977142000000001
649,6.326075,5.62169,4.362537,5.269075,5.340845,14.962225,8.226459999999999,9.784227
650,6.251285,5.496284,4.302713,5.201142,5.285571,14.730712,8.139426,9.590997
651,6.227,5.402,4.227,5.149,5.227,14.58,8.028,9.401
652,6.175572,5.302002,4.216286,5.079001,5.173429,14.376432,7.981572,9.268146
653,6.130572,5.205858,4.185429,5.032572,5.120715,14.183573,7.927858,9.138287
654,6.092428,5.112285,4.144143,4.995714,5.077,14.005427,7.866285,9.010714
655,6.064572,5.018715,4.114857,4.934286,5.067,13.857573,7.792715,8.884287
656,6.017857,4.911999,4.074142,4.904285,5.025,13.675426,7.723142,8.750427
657,5.964713,4.803427,4.022856,4.85957,4.980142,13.489283,7.65457,8.597854
658,5.909,4.697,3.96,4.781,4.943,13.31,7.586,8.42
659,5.859001,4.61343,3.951429,4.750286,4.900144,13.113575,7.50243,8.267859
660,5.821,4.522144,3.919286,4.706715,4.862429,12.907716,7.447143,8.132001000000001
661,5.777768,4.420998,3.875,4.654384,4.820538,12.697844,7.406768,7.994459
662,5.681613,4.300997,3.844999,4.601306,4.748229,12.497072,7.350614,7.806765
663,5.656571,4.191285,3.781571,4.5555,4.703071,12.305999,7.296143,7.661356
664,5.616929,4.083072,3.734786,4.501572,4.676286,12.118144,7.236144,7.527787
665,5.559643,3.978644,3.709358,4.442715,4.660501,11.935218,7.174215,7.401431
666,5.546072,3.905071,3.692929,4.419857,4.6055,11.777356,7.146357,7.275714
667,5.5265,3.848,3.6645,4.3825,4.575,11.631,7.1,7.1685
668,5.500714,3.799929,3.639286,4.348786,4.560143,11.503929,7.056428,7.079929
669,5.466428,3.756356,3.633571,4.338071,4.557286,11.410356,7.037857,7.016356
670,5.460923,3.706308,3.612923,4.323846,4.537616,11.320001,7.027,6.952539
671,5.457,3.666715,3.607857,4.320571,4.530714,11.245857,7.024714,6.916715
672,5.457857,3.638857,3.613429,4.322286,4.535143,11.192572,7.031143,6.898714
673,5.482142,3.628143,3.615571,4.313715,4.545857,11.180429,7.051857,6.877286
674,5.470428,3.627714,3.623429,4.334286,4.537714,11.154572,7.061714,6.873571
675,5.470923,3.629615,3.638231,4.354077,4.534,11.147462,7.069077,6.884462
676,5.502857,3.631357,3.660357,4.361,4.547927,11.173142,7.08007,6.910857
677,5.531429,3.634929,3.673929,4.361,4.597215,11.194571,7.120786,6.939429
678,5.545,3.651,3.688,4.3885,4.6045,11.2355,7.1455,6.964
679,5.559923,3.674769,3.703538,4.422923,4.608077,11.284538,7.173923,6.999846
680,5.593,3.704,3.722,4.446,4.645,11.333,7.227,7.066
