"","Ozone","Temp","Press","RH","WindSpeed","WindDir","Rainfall","Latitude","Longitude","VPD","Site"
"926",26.2,72.05,29.903,89,0.25,58.25,0,38.325623,-90.212738,2.95450897141331,1
"927",29.775,71.35,29.90975,90.5,0.25,57.75,0,38.325623,-90.212738,2.4916845060201,1
"928",27.4,71.625,29.91275,91.25,0.5,62.75,0.0025,38.325623,-90.212738,2.3165653124786,1
"929",24.875,71.225,29.917,93.25,0.75,80.5,0.015,38.325623,-90.212738,1.76379169802282,1
"930",16.6,70.95,29.9345,96,0,104,0.56,38.325623,-90.212738,1.03480467804187,1
"931",17.975,71.025,29.9175,96.25,0,100.5,0.6725,38.325623,-90.212738,0.972437212953897,1
"932",18.125,71.175,29.91325,96.75,0.75,63.75,0.725,38.325623,-90.212738,0.847057827179137,1
"933",20.875,71.675,29.895,96.75,1.25,76,0.775,38.325623,-90.212738,0.863175538270899,1
"934",26.475,71.65,29.882,96.25,0.5,75.75,0.825,38.325623,-90.212738,0.993126433058973,1
"935",26.725,72.275,29.868,96,0.75,72.5,0.88,38.325623,-90.212738,1.08163114135087,1
"936",27.925,71.8,29.84875,96.5,1.25,66.75,1.065,38.325623,-90.212738,0.932610564330397,1
"937",28.9,71.425,29.832,97,0.75,77.25,1.14,38.325623,-90.212738,0.788709392624483,1
"938",29.025,71.85,29.8135,97,1,79.5,1.1625,38.325623,-90.212738,0.800152036201966,1
"939",28.825,72.4,29.8035,97,1.5,76,1.2075,38.325623,-90.212738,0.815152000458773,1
"940",26.825,72.85,29.802,97,0,89.75,1.21,38.325623,-90.212738,0.827607517747786,1
"941",25.225,72.575,29.80775,97,0,87,1.21,38.325623,-90.212738,0.819995250133134,1
"942",24.25,71.825,29.8175,97.5,0.5,87,1.21,38.325623,-90.212738,0.667020234810615,1
"943",20.85,71.625,29.83075,98,0,86.5,1.21,38.325623,-90.212738,0.529381665902936,1
"944",23.575,71.5,29.832,98,0.25,81.75,1.21,38.325623,-90.212738,0.527150173101628,1
"945",22.2,71.125,29.8335,98,0.25,78.5,0.6075,38.325623,-90.212738,0.520484663461793,1
"946",21.475,70.775,29.84225,98,0.25,80.25,0.2025,38.325623,-90.212738,0.514344725637011,1
"947",22.375,70.25,29.8405,98,0,79.75,0.33,38.325623,-90.212738,0.505233855509951,1
"948",18.975,70.175,29.83325,98.25,0,79,0.33,38.325623,-90.212738,0.440895686633649,1
"949",15.9,70.325,29.8355,99,0,79,0.33,38.325623,-90.212738,0.253261547649954,1
"950",14.025,70.6,29.8415,99,0,76.25,0.33,38.325623,-90.212738,0.255642910373369,1
"951",9.35,70.875,29.84025,99,0,75,0.33,38.325623,-90.212738,0.258043000000503,1
"952",5.65,71.2,29.855,99,0,75,0.33,38.325623,-90.212738,0.260909664079918,1
"953",3.325,71.975,29.8635,99,0,73.5,0.33,38.325623,-90.212738,0.267849049354364,1
"954",7.875,73.05,29.868,98.75,0,82.5,0.33,38.325623,-90.212738,0.347759187843862,1
"955",19.475,74.525,29.87275,96.75,0,86,0.33,38.325623,-90.212738,0.956636705216448,1
"956",24.35,76.35,29.87325,91.25,0,101,0.33,38.325623,-90.212738,2.71754066197223,1
"957",38.5,79.175,29.864,83.5,0,95.75,0.33,38.325623,-90.212738,5.6276801818912,1
"958",36.925,79.825,29.8495,85.25,0,89.25,0.35,38.325623,-90.212738,5.22386629336612,1
"959",44.925,81.85,29.847,77,0,112.75,0.35,38.325623,-90.212738,8.57295625165368,1
"960",40.8,80.825,29.84975,78.5,0,78,0.35,38.325623,-90.212738,7.73217309780731,1
"961",42.35,80.175,29.84225,79.25,0,263.25,0.35,38.325623,-90.212738,7.30093482312808,1
"962",45.425,80.675,29.84375,77,0.5,260,0.35,38.325623,-90.212738,8.23636235562692,1
"963",42.55,79.2,29.852,79,0.75,257.5,0.35,38.325623,-90.212738,7.15778907422094,1
"964",35.85,76.725,29.85975,85.75,1,302,0.35,38.325623,-90.212738,4.48514232040393,1
"965",28.125,74.95,29.864,89,0.5,273.25,0.35,38.325623,-90.212738,3.25606833508643,1
"966",29.95,74.25,29.88475,89.75,0,176,0.35,38.325623,-90.212738,2.96414379027793,1
"967",28.6,73.75,29.899,90.25,0,173.25,0.35,38.325623,-90.212738,2.77271369185517,1
"968",26.625,73.2,29.90125,91,0,173.75,0.35,38.325623,-90.212738,2.51226914620333,1
"969",27.75,72.6,29.90075,91.75,0,220.5,0.175,38.325623,-90.212738,2.25711006332641,1
"970",25.875,72.15,29.8985,92,0,277.25,0,38.325623,-90.212738,2.15545446000194,1
"971",24.525,72.05,29.89675,93,0,278,0,38.325623,-90.212738,1.879670220804,1
"972",24.3,71.85,29.89675,93.25,0,278,0,38.325623,-90.212738,1.80042786539321,1
"973",19.925,71.475,29.902,94.5,0,278,0,38.325623,-90.212738,1.44899135224609,1
"974",15.55,70.975,29.8975,95.75,0,277.75,0,38.325623,-90.212738,1.10092761632905,1
"975",14.95,70.275,29.90475,97,0,277.5,0,38.325623,-90.212738,0.758499892716031,1
"976",12.775,70.2,29.92025,97,0,278,0,38.325623,-90.212738,0.756562182768753,1
"977",10.75,70.275,29.939,97,0,277.25,0,38.325623,-90.212738,0.758492201861008,1
"978",10.825,70.075,29.95,97,0,277,0,38.325623,-90.212738,0.753349283072576,1
"979",9.95,70.65,29.95075,97,0,277,0,38.325623,-90.212738,0.76825996638031,1
"980",15.35,72.425,29.95625,92.75,0,277,0,38.325623,-90.212738,1.9856730403446,1
"981",24.55,75.8,29.9505,85,0,192.5,0,38.325623,-90.212738,4.60152268857258,1
"982",38.975,77.95,29.94825,79.5,0.25,172.25,0,38.325623,-90.212738,6.71466935083855,1
"983",44.9,79.3,29.9415,77.5,0,269.75,0,38.325623,-90.212738,7.70104218155224,1
"984",46.575,80.7,29.92675,75,0.75,235.75,0,38.325623,-90.212738,9.0116643719236,1
"985",47.4,82.75,29.903,68.75,0.5,273,0,38.325623,-90.212738,11.9541728252287,1
"986",44.725,80.9,29.91425,72.75,1,255,0,38.325623,-90.212738,9.82236834848436,1
"987",38.85,78.8,29.93075,77,1,261.5,0,38.325623,-90.212738,7.74622722519746,1
"988",31.275,77.375,29.93725,81.5,0.5,275.5,0,38.325623,-90.212738,5.93652255615957,1
"989",27.55,75.425,29.92375,84.25,0.5,254.75,0,38.325623,-90.212738,4.74630277334698,1
"990",26.675,73.675,29.9215,88,0,258,0,38.325623,-90.212738,3.40557563052699,1
"991",22.175,72.4,29.93825,90.5,0,258,0,38.325623,-90.212738,2.58592873252907,1
"992",17.4,71.65,29.9355,92.75,0,258,0,38.325623,-90.212738,1.92308622292251,1
"993",11.75,70.575,29.936,95,0,258,0,38.325623,-90.212738,1.2782404063868,1
"994",17.375,71.025,29.936,95.5,0,258,0,38.325623,-90.212738,1.16791923999095,1
"995",15.575,71.5,29.93275,95,0,258,0,38.325623,-90.212738,1.31786222319457,1
"996",15,71.75,29.93275,94,0,258,0,38.325623,-90.212738,1.59488317679978,1
"997",11.25,71.75,29.935,94,0,258,0,38.325623,-90.212738,1.59487520142369,1
"998",10.55,71.6,29.93,94.5,0,258,0,38.325623,-90.212738,1.45502113857691,1
"999",8.425,70.95,29.93575,96,0,257.5,0,38.325623,-90.212738,1.03488031526683,1
"1000",7.725,70.85,29.962,97,0,257,0,38.325623,-90.212738,0.773495525266913,1
"1001",13.825,71.825,29.96125,94.75,0,257,0,38.325623,-90.212738,1.40156617900301,1
"1002",23.65,73.85,29.9575,89.75,0,128.75,0,38.325623,-90.212738,2.94078525242718,1
"1003",30.8,76.325,29.955,84,0.25,180.25,0,38.325623,-90.212738,4.96287214954177,1
"1004",32.275,77.225,29.9585,81.25,0.25,270.25,0,38.325623,-90.212738,6.00252613436618,1
"1005",37.4,79.125,29.9505,76,0.5,240.75,0,38.325623,-90.212738,8.17503333465892,1
"1006",40.225,80.35,29.949,72,0.25,259.25,0,38.325623,-90.212738,9.91536256492506,1
"1007",39.975,82.35,29.94775,70,0.5,189.5,0,38.325623,-90.212738,11.3304597635829,1
"1008",40.85,82.625,29.92525,68,0,171.75,0,38.325623,-90.212738,12.1979507459968,1
"1009",40.675,81.925,29.91125,69.5,0,278.25,0,38.325623,-90.212738,11.3595525133661,1
"1010",41.975,81.125,29.8985,70.75,0,276,0,38.325623,-90.212738,10.6102106163002,1
"1011",41.725,79.95,29.8795,72.75,0,266.5,0,38.325623,-90.212738,9.51666052773882,1
"1012",39.325,78.9,29.8785,77.25,0.75,264.25,0,38.325623,-90.212738,7.67989570946124,1
"1013",38.475,77.1,29.879,78.75,0,295,0,38.325623,-90.212738,6.76568364701926,1
"1014",30.05,74.875,29.894,84.75,0,295,0,38.325623,-90.212738,4.51976607430959,1
"1015",23.6,73.2,29.90325,89.25,0,295,0,38.325623,-90.212738,3.00348668160158,1
"1016",18.675,72.125,29.9025,91.5,0,295,0,38.325623,-90.212738,2.29051349037403,1
"1017",15.5,71.45,29.909,93.25,0,295,0,38.325623,-90.212738,1.77621666885524,1
"1018",18.375,71.65,29.90225,93,0,295,0,38.325623,-90.212738,1.85441918465299,1
"1019",15.075,70.625,29.8875,94,0,295,0,38.325623,-90.212738,1.53767414946675,1
"1020",13.25,69.875,29.87825,95.75,0,295,0,38.325623,-90.212738,1.06025458564844,1
"1021",12.875,69.775,29.86825,96.25,0,295,0,38.325623,-90.212738,0.9324666133823,1
"1022",11.425,69.525,29.865,97,0,135.25,0,38.325623,-90.212738,0.739334827585584,1
"1023",13.75,69.775,29.86975,97,0,82,0,38.325623,-90.212738,0.745674980679588,1
"1024",12.425,70.15,29.8775,95.75,0,85.5,0,38.325623,-90.212738,1.07007524167916,1
"1025",16.45,71.25,29.88,93.75,0,125.25,0,38.325623,-90.212738,1.63778982157518,1
"1026",26.4,72.425,29.8995,90.75,0,253.5,0,38.325623,-90.212738,2.51620231487101,1
"1027",33.825,73.9,29.90525,88,0.5,258.5,0,38.325623,-90.212738,3.45433731089319,1
"1028",44.975,77.35,29.89975,80,0.75,232.25,0,38.325623,-90.212738,6.42958351456775,1
"1029",50.4,79.925,29.893,71.75,1.5,218.25,0,38.325623,-90.212738,9.86193275194202,1
"1030",49.75,80.6,29.8925,69.5,2,156.5,0,38.325623,-90.212738,10.8771683657452,1
"1031",50.8,83.1,29.88175,61.75,1,195.75,0,38.325623,-90.212738,14.8599161122282,1
"1032",54.55,84.55,29.87175,53.5,1.25,202.25,0,38.325623,-90.212738,18.8409167693092,1
"1033",51.25,84.525,29.8525,56.25,1.25,199.25,0,38.325623,-90.212738,17.7164653187441,1
"1034",49.8,84.2,29.8415,58.25,0.5,176.5,0,38.325623,-90.212738,16.7548453288879,1
"1035",44.875,81.725,29.8315,62.25,0.75,239.5,0,38.325623,-90.212738,13.9681818700527,1
"1036",40.225,80.225,29.82875,66.5,0.5,72,0,38.325623,-90.212738,11.806552173277,1
"1037",34.025,78.775,29.8425,71,0,89.5,0,38.325623,-90.212738,9.75175648425839,1
"1038",30.675,77.825,29.859,74.25,0.25,213.75,0,38.325623,-90.212738,8.38509980718292,1
"1039",28.4,76.55,29.88175,68.25,0.75,253,0,38.325623,-90.212738,9.90737029704968,1
"1040",28.425,75.1,29.8925,65,0.5,201,0,38.325623,-90.212738,10.417634726003,1
"1041",26.125,72.375,29.89475,69.5,0,119.25,0,38.325623,-90.212738,8.29355946221492,1
"1042",24.2,70.075,29.89175,74,0,76.5,0,38.325623,-90.212738,6.53474591764791,1
"1043",23.575,68.3,29.88775,77.25,0,58,0,38.325623,-90.212738,5.38177207251362,1
"1044",22.325,67.15,29.8875,81,0,83,0,38.325623,-90.212738,4.31677785312557,1
"1045",21.575,66.175,29.88625,84.25,0,173.5,0,38.325623,-90.212738,3.46263507278314,1
"1046",18.8,64.95,29.8945,88.75,0,108,0,38.325623,-90.212738,2.3702660058838,1
"1047",17.425,63.7,29.9035,91,0,78,0,38.325623,-90.212738,1.81447895186656,1
"1048",15.65,63.725,29.913,90.75,0,63.5,0,38.325623,-90.212738,1.86681064578471,1
"1049",15.425,65.525,29.92325,87.25,0,118.25,0,38.325623,-90.212738,2.74667930254899,1
"1050",23.175,68.5,29.93325,80.75,1,245.5,0,38.325623,-90.212738,4.58980361716343,1
"1051",29.8,70.95,29.943,72.25,1,162.25,0,38.325623,-90.212738,7.19063308236913,1
"1052",32.5,73.05,29.9495,65.25,1.5,235,0,38.325623,-90.212738,9.65604726355967,1
"1053",35.325,74.875,29.9535,59.25,2,220.75,0,38.325623,-90.212738,12.0509212599857,1
"1054",37.15,77.15,29.9515,50,2,255.25,0,38.325623,-90.212738,15.9570422717884,1
"1055",35.2,79.05,29.948,49.5,1.5,233.25,0,38.325623,-90.212738,17.1184343585309,1
"1056",33.9,79.775,29.943,43.25,2,181.5,0,38.325623,-90.212738,19.7008058164481,1
"1057",33.3,78.875,29.9425,43,2.5,227.25,0,38.325623,-90.212738,19.2213607429522,1
"1058",33.375,78.375,29.94625,44.25,1.75,269.5,0,38.325623,-90.212738,18.4924516705393,1
"1059",32.975,76.6,29.95075,46.25,1.25,180.5,0,38.325623,-90.212738,16.8114543404871,1
"1060",31.925,75.45,29.9455,48.5,1,246.75,0,38.325623,-90.212738,15.5021350853739,1
"1061",28.675,73.35,29.95375,53.25,0.25,252.5,0,38.325623,-90.212738,13.1402473035539,1
"1062",23.525,68.7,29.97025,65,0,252,0,38.325623,-90.212738,8.40175673213665,1
"1063",17.1,66.025,29.984,72.75,0,252,0,38.325623,-90.212738,5.95920918953925,1
"1064",15.325,64.675,29.9945,76.5,0,252,0,38.325623,-90.212738,4.90012884009692,1
"1065",9.95,63.275,30.00375,82.25,0,252,0,38.325623,-90.212738,3.52772807698271,1
"1066",5.15,62.3,30.0065,85,0,252,0,38.325623,-90.212738,2.87795380242724,1
"1067",0.725,61.575,30.00425,88,0,252,0,38.325623,-90.212738,2.24456143899353,1
"1068",3.775,61.45,30.008,88.5,0,252,0,38.325623,-90.212738,2.14089242662169,1
"1069",7.05,61.95,30.01675,87,0,252,0,38.325623,-90.212738,2.46270013969242,1
"1070",9.425,61.3,30.0265,87.25,0,252,0,38.325623,-90.212738,2.36065957462039,1
"1071",9.75,60.875,30.03875,87.75,0,252,0,38.325623,-90.212738,2.23402352882576,1
"1072",8.225,61.2,30.05525,88,0,252,0,38.325623,-90.212738,2.21391676429377,1
"1073",9.475,63.75,30.0655,84.25,0,252,0,38.325623,-90.212738,3.19860628561445,1
"1074",15.4,67.975,30.068,75.75,0,278.5,0,38.325623,-90.212738,5.7060279369401,1
"1075",28.8,71.75,30.07225,63,0.5,221.5,0,38.325623,-90.212738,9.85990453905784,1
"1076",38.275,74.75,30.0765,52.5,0.75,229,0,38.325623,-90.212738,13.9794235802848,1
"1077",43.775,76.525,30.07375,46,1.5,178.75,0,38.325623,-90.212738,16.8503165627483,1
"1078",45.3,79.125,30.06325,43.5,1,199,0,38.325623,-90.212738,19.2207975220452,1
"1079",46.425,81.3,30.05425,41.75,1.25,227.5,0,38.325623,-90.212738,21.2552547261104,1
"1080",46.625,82.05,30.04875,39.25,1,208.25,0,38.325623,-90.212738,22.7216862144584,1
"1081",47.9,82.525,30.034,34.75,1,193.5,0,38.325623,-90.212738,24.7692840473013,1
"1082",48.7,81.55,30.02275,36.75,0.25,170.5,0,38.325623,-90.212738,23.2867853221017,1
"1083",48.425,79.175,30.013,38.75,0.25,253.75,0,38.325623,-90.212738,20.8510949813106,1
"1084",46.05,78.15,30.0055,42,0,267,0,38.325623,-90.212738,19.1095421728575,1
"1085",38.625,73.775,30.00475,54,0,267,0,38.325623,-90.212738,13.153870133131,1
"1086",29.325,69.675,30.018,64,0,267,0,38.325623,-90.212738,8.95500855236534,1
"1087",19.325,66.825,30.0285,72.5,0,267,0,38.325623,-90.212738,6.18389574081662,1
"1088",10.475,65.325,30.03575,77,0,267,0,38.325623,-90.212738,4.90452334162058,1
"1089",3.625,63.825,30.039,81.5,0,267,0,38.325623,-90.212738,3.74438586382323,1
"1090",0.15,60,30.0335,92.5,0,266.5,0,38.325623,-90.212738,1.32618608255132,1
"1091",0.1,58.95,30.0415,94,0,267,0,38.325623,-90.212738,1.02174688405463,1
"1092",0.625,58.675,30.053,94.5,0,267,0,38.325623,-90.212738,0.926319120167386,1
"1093",2.125,61.8,30.061,94.5,0,267,0,38.325623,-90.212738,1.04868184294194,1
"1094",16.675,68.325,30.065,79.75,0,266.75,0,38.325623,-90.212738,4.87250200783623,1
"1095",34.725,73.45,30.0625,61.25,0,266,0,38.325623,-90.212738,10.944655141202,1
"1096",38.75,76.325,30.0525,54.25,0,250.75,0,38.325623,-90.212738,14.1940687153933,1
"1097",46.075,78.55,30.0395,50.5,0,108.75,0,38.325623,-90.212738,16.5139747510335,1
"1098",55.85,82.175,30.0255,46.5,0.5,146.75,0,38.325623,-90.212738,20.1292807411678,1
"1099",63.375,84.45,30.01475,42.5,0.75,179,0,38.325623,-90.212738,23.2897262993706,1
"1100",64.825,86.375,30.00025,41.5,0.25,97,0,38.325623,-90.212738,25.1358774222867,1
"1101",65.025,83.85,29.99175,45.75,0,91.25,0,38.325623,-90.212738,21.547826630001,1
"1102",73.525,83.9,29.97525,45.5,0.25,54,0,38.325623,-90.212738,21.6473785006264,1
"1103",74.175,81.75,29.972,51.25,0,46,0,38.325623,-90.212738,18.0520001856979,1
"1104",70.05,80.575,29.9645,55,0,47,0,38.325623,-90.212738,16.0530270041888,1
"1105",70.45,77.7,29.95975,60.5,0,72.5,0,38.325623,-90.212738,12.8285041874231,1
"1106",57.425,74.3,29.96725,69.75,0,81,0,38.325623,-90.212738,8.7872514066586,1
"1107",41.125,71.125,29.97925,77.75,0,81,0,38.325623,-90.212738,5.80273707703825,1
"1108",36.925,69.125,29.9865,82.5,0,81,0,38.325623,-90.212738,4.2582238553456,1
"1109",28.275,67.575,29.9905,86.5,0,81,0,38.325623,-90.212738,3.11616627971241,1
"1110",19.5,66.4,29.98725,89.25,0,81,0,38.325623,-90.212738,2.37992842830097,1
"1111",13.575,65.025,29.9715,91.25,0,81,0,38.325623,-90.212738,1.84851680489903,1
"1112",10.925,64.275,29.96775,92.5,0,81,0,38.325623,-90.212738,1.5425393372325,1
"1113",7.675,63.975,29.9765,93.25,0,81,0,38.325623,-90.212738,1.3731730187294,1
"1114",2.9,63.225,29.977,94.5,0,80.75,0,38.325623,-90.212738,1.09020471797993,1
"1115",0.775,63.125,29.97575,95.75,0,78.75,0,38.325623,-90.212738,0.839431805690032,1
"1116",0.2,63.6,29.98375,96.75,0,78.25,0,38.325623,-90.212738,0.651815708771555,1
"1117",3.725,66.6,30.006,93.75,0,78.5,0,38.325623,-90.212738,1.41745030733485,1
"1118",16.9,71.125,30.0045,84,0,76.25,0,38.325623,-90.212738,4.21083391057718,1
"1119",27.2,75.3,29.99625,74.5,0,85,0,38.325623,-90.212738,7.649033880391,1
"1120",35.475,78.45,29.99025,69.75,0.25,83.75,0,38.325623,-90.212738,10.0737693186846,1
"1121",44.65,81.925,29.9745,61.75,1,81,0,38.325623,-90.212738,14.2681806657864,1
"1122",50.675,83.525,29.95575,56.5,1.5,87,0,38.325623,-90.212738,17.0602710930392,1
"1123",55.275,85.525,29.94475,54,0.25,95.75,0,38.325623,-90.212738,19.240203987968,1
"1124",57.75,84.95,29.9305,57.5,0,97.25,0,38.325623,-90.212738,17.4421209317198,1
"1125",59.85,84.825,29.91925,60,0,96.25,0,38.325623,-90.212738,16.3516322638465,1
"1126",57.1,83.8,29.91625,62.25,0,97,0,38.325623,-90.212738,14.94365185101,1
"1127",44,82.1,29.91275,66.25,0,97,0,38.325623,-90.212738,12.6399960212795,1
"1128",41.35,80.375,29.91125,69.25,0,97,0,38.325623,-90.212738,10.9022723618564,1
"1129",32.675,78.25,29.90025,75.25,0,97.25,0,38.325623,-90.212738,8.18344731041312,1
"1130",29.975,77.625,29.903,77,0,97,0,38.325623,-90.212738,7.43996464328017,1
"1131",28.825,76.7,29.90625,81,0,97,0,38.325623,-90.212738,5.9643389199687,1
"1132",25.8,75.8,29.92,84.25,0,97,0,38.325623,-90.212738,4.81364254293284,1
"1133",13.275,73.7,29.909,93.25,0,97,0.005,38.325623,-90.212738,1.92047746518456,1
"1134",18.825,73.175,29.8935,93.25,0,91.75,0,38.325623,-90.212738,1.88208677341747,1
"1135",24.625,72.725,29.87825,93,0.5,85,0.01,38.325623,-90.212738,1.92298294373305,1
"1136",28.625,72.6,29.8775,90.75,1,83.75,0.01,38.325623,-90.212738,2.53037936204833,1
"1137",28.975,71.9,29.8825,91.75,0.75,87.25,0.0125,38.325623,-90.212738,2.2051060270451,1
"1138",28.65,70.825,29.88175,93.5,0.75,93.25,0.0625,38.325623,-90.212738,1.67620446252002,1
"1139",31.175,70,29.88475,94.75,0.5,79.5,0.13,38.325623,-90.212738,1.3149835360567,1
"1140",24.6,69.775,29.893,95.75,0,90,0.1575,38.325623,-90.212738,1.05642570756527,1
"1141",21.8,69.7,29.9175,96.5,0,88,0.245,38.325623,-90.212738,0.867940716254928,1
"1142",26.175,69.3,29.906,95.75,0.5,90,0.345,38.325623,-90.212738,1.03833640057682,1
"1143",22.5,69.575,29.89775,96.5,1,77.5,0.385,38.325623,-90.212738,0.863511491875759,1
"1144",18.9,69.8,29.908,97,1,90,0.46,38.325623,-90.212738,0.746308799909851,1
"1145",51.8,90.3,29.911,59,2,101,0,38.325623,-90.212738,19.932157136176,1
"1146",53.325,90.75,29.902,61.5,2,82.5,0,38.325623,-90.212738,18.9814779153369,1
"1147",42.75,90.55,29.8825,64.5,1.5,69,0,38.325623,-90.212738,17.3961244870163,1
"1148",52.7,89.725,29.86675,67.25,1.25,88.25,0,38.325623,-90.212738,15.6420284753653,1
"1149",57.275,88.975,29.85725,69.75,1.25,79.75,0,38.325623,-90.212738,14.1078379560932,1
"1150",45.075,87.9,29.85225,73.75,0.25,89.25,0,38.325623,-90.212738,11.8407365038639,1
"1151",33.825,85.7,29.84725,79.5,0,92,0,38.325623,-90.212738,8.64703501202663,1
"1152",23.05,82.9,29.8545,85.5,0,92.5,0,38.325623,-90.212738,5.58132549368444,1
"1153",13.375,81.575,29.87275,89,0,93,0,38.325623,-90.212738,4.05054643448376,1
"1154",9.4,81.45,29.8795,89.5,0,93,0,38.325623,-90.212738,3.85159527810853,1
"1155",5.5,80.2,29.8735,92.25,0,93,0,38.325623,-90.212738,2.72961930376791,1
"1156",4.3,79.25,29.8695,93.25,0,93,0,38.325623,-90.212738,2.30269118375587,1
"1157",3.25,78.2,29.8685,93.5,0,93,0,38.325623,-90.212738,2.1442668065853,1
"1158",1.8,77.375,29.86675,94.75,0,93,0,38.325623,-90.212738,1.68437239216418,1
"1159",0.95,76.6,29.863,95.25,0,93,0,38.325623,-90.212738,1.48583502802107,1
"1160",0.675,76.1,29.863,96,0,93,0,38.325623,-90.212738,1.23020668843819,1
"1161",2.575,75.375,29.86675,96,0,93,0,38.325623,-90.212738,1.20091403530628,1
"1162",0.775,75.1,29.87475,96,0,93,0,38.325623,-90.212738,1.18992421819008,1
"1163",6.65,76.75,29.8905,93.25,0,92,0,38.325623,-90.212738,2.16341863604449,1
"1164",18.775,81.1,29.9035,81.75,0,104.75,0,38.325623,-90.212738,6.64010030314655,1
"1165",29.45,85.225,29.906,71.75,0.25,99.25,0,38.325623,-90.212738,11.7630027532107,1
"1166",37.05,88.9,29.90225,62,0,78,0,38.325623,-90.212738,17.7076099881647,1
"1167",45.125,91.5,29.89975,54.25,0.5,256.25,0,38.325623,-90.212738,23.1112310321221,1
"1168",51.15,94.425,29.882,47.5,0,92.75,0,38.325623,-90.212738,29.0244054544522,1
"1169",51.35,97.15,29.87725,43.75,0,249,0,38.325623,-90.212738,33.8640869252223,1
"1170",52.925,98.975,29.8595,40.25,0.25,100,0,38.325623,-90.212738,37.9361668133206,1
"1171",57.075,99.425,29.84025,39,0.25,89.25,0,38.325623,-90.212738,39.261690922868,1
"1172",63.125,96.925,29.82525,44.25,0.75,83.5,0,38.325623,-90.212738,33.3185153804412,1
"1173",60.425,93.525,29.824,48.5,0,98,0,38.325623,-90.212738,27.6922514796155,1
"1174",46.3,90.975,29.817,53,0,98,0,38.325623,-90.212738,23.3388591256376,1
"1175",36.65,88.375,29.82475,61.25,0,98,0,38.325623,-90.212738,17.757146022406,1
"1176",37.2,86.875,29.83325,69.25,0.75,88,0,38.325623,-90.212738,13.4300930388947,1
"1177",31.675,84.975,29.85475,73.5,0.25,90.5,0,38.325623,-90.212738,10.8857966714999,1
"1178",28.85,83.925,29.85875,74.25,0,90.75,0,38.325623,-90.212738,10.2376123827692,1
"1179",19.875,81.625,29.857,79.5,0,90,0,38.325623,-90.212738,7.57144761693858,1
"1180",16.725,80.9,29.85875,81.5,0,90,0,38.325623,-90.212738,6.66648171096513,1
"1181",21.125,80.325,29.85875,85.5,0,86.5,0,38.325623,-90.212738,5.12687093564358,1
"1182",17.525,79.3,29.85375,89,0,87.75,0,38.325623,-90.212738,3.76582656640994,1
"1183",13.175,78.4,29.853,93.25,0,90.25,0,38.325623,-90.212738,2.24132633698057,1
"1184",10.625,77.95,29.84875,95.25,0,86,0,38.325623,-90.212738,1.55348026765846,1
"1185",8.125,77.7,29.86,96,0,90.75,0,38.325623,-90.212738,1.29711807790473,1
"1186",4.875,77.05,29.8835,96.75,0,84.5,0,38.325623,-90.212738,1.03245720010666,1
"1187",6.625,77.325,29.89325,96.25,0,86,0,38.325623,-90.212738,1.20440710907812,1
"1188",15.975,79.775,29.89475,87.5,0,85.25,0,38.325623,-90.212738,4.3761609372969,1
"1189",29.75,83.8,29.8975,75,0.25,125.75,0,38.325623,-90.212738,9.98585395232897,1
"1190",36.575,87.95,29.901,63.25,0.5,261.25,0,38.325623,-90.212738,16.6521646871497,1
"1191",41.175,90.625,29.90275,58,0.5,216.5,0,38.325623,-90.212738,20.6306453386113,1
"1192",49.2,93.075,29.89825,52.25,0.25,241,0,38.325623,-90.212738,25.3492690487764,1
"1193",56.125,96.925,29.887,45.5,0.25,194,0,38.325623,-90.212738,32.5296650774972,1
"1194",60.225,98.975,29.8705,42.25,0.25,185,0,38.325623,-90.212738,36.6658264877357,1
"1195",77.15,98.05,29.8595,45.25,0,91,0,38.325623,-90.212738,33.9125102411326,1
"1196",96.625,96.975,29.8495,49,0,70.75,0,38.325623,-90.212738,30.4696287935261,1
"1197",89.675,94.7,29.84325,52.25,0,77.25,0,38.325623,-90.212738,26.641444342782,1
"1198",54.85,91.225,29.85075,63,1,72.75,0,38.325623,-90.212738,18.5588108398918,1
"1199",52.4,88.5,29.859,71.25,0,87,0,38.325623,-90.212738,13.2293348543949,1
"1200",42.275,86.4,29.871,78.25,0,87.75,0,38.325623,-90.212738,9.36475785487748,1
"1201",31.325,85,29.89125,82.25,0,85,0,38.325623,-90.212738,7.29875356746003,1
"1202",29.95,84.175,29.90275,83.5,0.25,78.25,0,38.325623,-90.212738,6.60664076785336,1
"1203",29.675,83.325,29.91225,85,0,85.75,0,38.325623,-90.212738,5.84679997187928,1
"1204",26.425,82,29.91625,87.75,0,88,0,38.325623,-90.212738,4.57699899440958,1
"1205",20.475,80.3,29.91275,91.75,0,88,0,38.325623,-90.212738,2.91687987861099,1
"1206",14.175,79.05,29.90725,93.75,0,88,0,38.325623,-90.212738,2.11981317118363,1
"1207",11.775,78.225,29.90325,95.25,0,88,0,38.325623,-90.212738,1.56755116514618,1
"1208",13.3,78.1,29.9065,94.25,0,79,0,38.325623,-90.212738,1.88882386206196,1
"1209",13.35,77.425,29.915,94,0,79,0,38.325623,-90.212738,1.92814573573155,1
"1210",4.35,76.55,29.93325,95.5,0,79,0,38.325623,-90.212738,1.40558650814545,1
"1211",9.575,77.875,29.9485,93.5,0,87.25,0,38.325623,-90.212738,2.14515879395532,1
